ORD_NO,SKU_CD,NUM_PCS,LOC,CART_NO,SEQ
ORD_0144,SKU_0105,1,WP_0154,,
ORD_0145,SKU_0326,1,WP_0085,,
ORD_0145,SKU_0087,1,WP_0026,,
ORD_0145,SKU_0011,1,WP_0023,,
ORD_0146,SKU_0152,1,WP_0060,,
ORD_0146,SKU_0024,1,WP_0049,,
ORD_0147,SKU_0184,1,WP_0030,,
ORD_0147,SKU_0119,1,WP_0027,,
ORD_0147,SKU_0071,1,WP_0047,,
ORD_0147,SKU_0195,1,WP_0132,,
ORD_0147,SKU_0090,1,WP_0092,,
ORD_0148,SKU_0026,1,WP_0010,,
ORD_0149,SKU_0201,1,WP_0059,,
ORD_0149,SKU_0081,1,WP_0076,,
ORD_0149,SKU_0241,1,WP_0113,,
ORD_0149,SKU_0071,1,WP_0047,,
ORD_0149,SKU_0053,1,WP_0011,,
ORD_0150,SKU_0282,1,WP_0084,,
ORD_0150,SKU_0015,1,WP_0020,,
ORD_0150,SKU_0275,1,WP_0137,,
ORD_0150,SKU_0331,1,WP_0125,,
ORD_0150,SKU_0280,1,WP_0070,,
ORD_0151,SKU_0272,1,WP_0116,,
ORD_0151,SKU_0318,1,WP_0158,,
ORD_0151,SKU_0117,1,WP_0013,,
ORD_0151,SKU_0028,1,WP_0024,,
ORD_0151,SKU_0196,1,WP_0068,,
ORD_0152,SKU_0239,1,WP_0069,,
ORD_0152,SKU_0267,1,WP_0101,,
ORD_0152,SKU_0104,1,WP_0032,,
ORD_0152,SKU_0232,1,WP_0117,,
ORD_0152,SKU_0117,1,WP_0013,,
ORD_0153,SKU_0062,1,WP_0038,,
ORD_0153,SKU_0161,1,WP_0014,,
ORD_0153,SKU_0263,1,WP_0087,,
ORD_0153,SKU_0166,1,WP_0094,,
ORD_0154,SKU_0066,1,WP_0052,,
ORD_0154,SKU_0253,1,WP_0146,,
ORD_0154,SKU_0048,1,WP_0078,,
ORD_0154,SKU_0058,1,WP_0018,,
ORD_0155,SKU_0111,1,WP_0061,,
ORD_0155,SKU_0057,1,WP_0004,,
ORD_0156,SKU_0052,1,WP_0166,,
ORD_0157,SKU_0103,1,WP_0105,,
ORD_0157,SKU_0322,1,WP_0142,,
ORD_0158,SKU_0104,1,WP_0032,,
ORD_0158,SKU_0334,1,WP_0139,,
ORD_0158,SKU_0222,1,WP_0042,,
ORD_0158,SKU_0257,1,WP_0160,,
ORD_0158,SKU_0195,1,WP_0132,,
ORD_0159,SKU_0159,1,WP_0014,,
ORD_0159,SKU_0228,1,WP_0043,,
ORD_0159,SKU_0101,1,WP_0053,,
ORD_0159,SKU_0231,1,WP_0140,,
ORD_0160,SKU_0098,1,WP_0106,,
ORD_0160,SKU_0061,1,WP_0038,,
ORD_0160,SKU_0253,1,WP_0146,,
ORD_0160,SKU_0100,1,WP_0053,,
ORD_0161,SKU_0219,1,WP_0161,,
ORD_0161,SKU_0216,1,WP_0102,,
ORD_0161,SKU_0186,1,WP_0044,,
ORD_0161,SKU_0019,1,WP_0035,,
ORD_0162,SKU_0175,1,WP_0108,,
ORD_0162,SKU_0108,1,WP_0046,,
ORD_0162,SKU_0285,1,WP_0071,,
ORD_0163,SKU_0160,1,WP_0157,,
ORD_0163,SKU_0273,1,WP_0116,,
ORD_0164,SKU_0238,1,WP_0131,,
ORD_0164,SKU_0061,1,WP_0038,,
ORD_0164,SKU_0121,1,WP_0002,,
ORD_0164,SKU_0102,1,WP_0105,,
ORD_0165,SKU_0064,1,WP_0168,,
ORD_0166,SKU_0034,1,WP_0037,,
ORD_0167,SKU_0293,1,WP_0164,,
ORD_0167,SKU_0151,1,WP_0060,,
ORD_0167,SKU_0007,1,WP_0021,,
ORD_0167,SKU_0254,1,WP_0146,,
ORD_0167,SKU_0139,1,WP_0031,,
ORD_0168,SKU_0056,1,WP_0004,,
ORD_0168,SKU_0077,1,WP_0079,,
ORD_0168,SKU_0106,1,WP_0032,,
ORD_0168,SKU_0161,1,WP_0014,,
ORD_0169,SKU_0240,1,WP_0069,,
ORD_0169,SKU_0293,1,WP_0164,,
ORD_0169,SKU_0307,1,WP_0115,,
ORD_0169,SKU_0133,1,WP_0104,,
ORD_0170,SKU_0167,1,WP_0094,,
ORD_0170,SKU_0258,1,WP_0160,,
ORD_0170,SKU_0098,1,WP_0106,,
ORD_0170,SKU_0299,1,WP_0111,,
ORD_0170,SKU_0026,1,WP_0010,,
ORD_0171,SKU_0107,1,WP_0046,,
ORD_0171,SKU_0325,1,WP_0112,,
ORD_0171,SKU_0117,1,WP_0013,,
ORD_0171,SKU_0045,1,WP_0063,,
ORD_0172,SKU_0044,1,WP_0063,,
ORD_0172,SKU_0017,1,WP_0036,,
ORD_0173,SKU_0114,1,WP_0080,,
ORD_0173,SKU_0038,1,WP_0051,,
ORD_0173,SKU_0014,1,WP_0006,,
ORD_0174,SKU_0083,1,WP_0012,,
ORD_0174,SKU_0068,1,WP_0033,,
ORD_0174,SKU_0128,1,WP_0090,,
ORD_0174,SKU_0234,1,WP_0117,,
ORD_0175,SKU_0138,1,WP_0031,,
ORD_0175,SKU_0226,1,WP_0029,,
ORD_0175,SKU_0034,1,WP_0037,,
ORD_0175,SKU_0173,1,WP_0089,,
ORD_0175,SKU_0250,1,WP_0072,,
ORD_0176,SKU_0027,1,WP_0010,,
ORD_0176,SKU_0009,1,WP_0009,,
ORD_0177,SKU_0043,1,WP_0064,,
ORD_0177,SKU_0051,1,WP_0011,,
ORD_0178,SKU_0312,1,WP_0151,,
ORD_0178,SKU_0260,1,WP_0096,,
ORD_0178,SKU_0178,1,WP_0103,,
ORD_0179,SKU_0054,1,WP_0025,,
ORD_0179,SKU_0144,1,WP_0119,,
ORD_0179,SKU_0228,1,WP_0043,,
ORD_0180,SKU_0148,1,WP_0067,,
ORD_0181,SKU_0329,1,WP_0099,,
ORD_0181,SKU_0315,1,WP_0144,,
ORD_0181,SKU_0157,1,WP_0133,,
ORD_0181,SKU_0223,1,WP_0056,,
ORD_0182,SKU_0134,1,WP_0040,,
ORD_0182,SKU_0008,1,WP_0021,,
ORD_0183,SKU_0290,1,WP_0145,,
ORD_0183,SKU_0240,1,WP_0069,,
ORD_0183,SKU_0255,1,WP_0163,,
ORD_0183,SKU_0205,1,WP_0148,,
ORD_0184,SKU_0193,1,WP_0132,,
ORD_0184,SKU_0028,1,WP_0024,,
ORD_0184,SKU_0209,1,WP_0095,,
ORD_0185,SKU_0087,1,WP_0026,,
ORD_0185,SKU_0176,1,WP_0108,,
ORD_0185,SKU_0311,1,WP_0129,,
ORD_0185,SKU_0020,1,WP_0035,,
ORD_0186,SKU_0077,1,WP_0079,,
ORD_0186,SKU_0197,1,WP_0068,,
ORD_0187,SKU_0020,1,WP_0035,,
ORD_0187,SKU_0051,1,WP_0011,,
ORD_0187,SKU_0053,1,WP_0011,,
ORD_0187,SKU_0140,1,WP_0045,,
ORD_0187,SKU_0236,1,WP_0136,,
ORD_0188,SKU_0253,1,WP_0146,,
ORD_0188,SKU_0119,1,WP_0027,,
ORD_0189,SKU_0006,1,WP_0022,,
ORD_0189,SKU_0292,1,WP_0164,,
ORD_0189,SKU_0043,1,WP_0064,,
ORD_0190,SKU_0230,1,WP_0122,,
ORD_0190,SKU_0119,1,WP_0027,,
ORD_0190,SKU_0175,1,WP_0108,,
ORD_0190,SKU_0185,1,WP_0044,,
ORD_0191,SKU_0283,1,WP_0057,,
ORD_0192,SKU_0035,1,WP_0037,,
ORD_0192,SKU_0210,1,WP_0095,,
ORD_0192,SKU_0324,1,WP_0112,,
